problem_id,time_initial_heuristic,time_MOSA,time_MOIWOA,total_time
0,0.019087443011812866,1.2396138540061656,245.9569684750022,247.2156697720202
0,0.01593651900475379,1.2443789570097579,245.78197541399277,247.04229089000728
0,0.013333377995877527,1.2450492279895116,255.24232354700507,256.50070615299046
0,0.01491121000435669,1.2278048129956005,5.323106545009068,6.565822568009025
0,0.013863400992704555,1.2532870919967536,262.51636915099516,263.7835196439846
0,0.016601121998974122,1.2822996589966351,248.1499265530001,249.44882733399572
0,0.01275701800477691,1.2640173460094957,5.281912184000248,6.558686548014521
0,0.013031473004957661,1.2408745540014934,248.0114773670066,249.26538339401304
1,0.01609788900532294,0.9523504620010499,123.05136873599258,124.01981708699896
1,0.0162298459908925,0.9765348020009696,4.94139018599526,5.934154833987122
1,0.015624678999301977,0.9726716610020958,5.053143398006796,6.041439738008194
1,0.01719723199494183,0.9645896660076687,117.14574925899797,118.12753615700058
1,0.016241756005911157,0.9692361810011789,134.40087063600367,135.38634857301076
1,0.015965258004143834,0.9624988120049238,5.101207779007382,6.079671849016449
1,0.0169965250097448,0.9852900870027952,5.072289054005523,6.074575666018063
1,0.015057173004606739,0.9655344979983056,6.092395061001298,7.07298673200421
2,0.027905429000384174,1.0315820039977552,251.80540924498928,252.86489667798742
2,0.03420302798622288,1.0627963529987028,141.2075521539955,142.30455153498042
2,0.02706057699106168,1.0404340469976887,239.0949679230107,240.16246254699945
2,0.02066770600504242,1.037230025001918,61.395590062995325,62.453487794002285
2,0.03736779799510259,1.0487991179979872,243.38017211400438,244.46633902999747
2,0.03243674999976065,1.0548283249954693,252.1549435019988,253.24220857699402
2,0.02510242500284221,1.030688122002175,240.49525379799888,241.5510443450039
2,0.026288160006515682,1.0443795579922153,192.15195207600482,193.22261979400355
3,0.03691540700674523,2.605856185007724,13.152616084000329,15.795387676014798
3,0.03278017099364661,2.7106476409971947,7.401461521993042,10.144889333983883
3,0.03346354600216728,2.670206151000457,10.1114728179964,12.815142514999025
3,0.033990587005973794,2.6393595639965497,7.428861655003857,10.10221180600638
3,0.0317282640025951,2.705491182001424,7.207440012003644,9.944659458007663
3,0.03143582800112199,2.597526569996262,195.61199053100427,198.24095292900165
3,0.03454824798973277,2.728838042006828,261.6636581269995,264.42704441699607
3,0.03238053199311253,2.6762488509994,291.7883541449992,294.4969835279917
4,0.0757616129994858,7.468889716008562,70.47444182400068,78.01909315300873
4,0.07624611200299114,7.966617266007233,22.415945350003312,30.458808728013537
4,0.07589020900195464,7.71420363499783,21.882771143995342,29.672864987995126
4,0.07729615099378861,7.587402351011406,21.2035383899929,28.868236891998095
4,0.07623880199389532,7.478656481005601,100.69485092999821,108.2497462129977
4,0.0758363159984583,7.704436765998253,32.991591695987154,40.771864777983865
4,0.07685389800462872,7.699047647998668,79.86181216400291,87.63771371000621
4,0.07526843900268432,7.6013920639961725,160.9066069870023,168.58326749000116
5,0.07230733799224254,5.90826141400612,149.05286164098652,155.03343039298488
5,0.06966766799450852,6.161737105008797,278.4887527139945,284.7201574869978
5,0.07062178100750316,5.893746167988866,17.99471508100396,23.95908303000033
5,0.06967167199763935,6.0008143599989126,155.347907443007,161.41839347500354
5,0.0756170559907332,6.3087384029931854,217.5891732070013,223.9735286659852
5,0.07060011599969584,6.057532445003744,100.6492025799962,106.77733514099964
5,0.06907973099441733,6.2149232200026745,35.019815300998744,41.303818251995835
5,0.0691645890037762,6.004532481994829,167.13855085799878,173.21224792899739
6,0.10010945799876936,4.545590191992233,25.702530316004413,30.348229965995415
6,0.09966763999545947,4.547145388991339,579.9949190379994,584.6417320669862
6,0.09906747100467328,4.561154712995631,461.4536136990064,466.1138358830067
6,0.0954435489984462,4.607323673000792,406.9881245239958,411.69089174599503
6,0.10069783600920346,4.561488387000281,450.20374926700606,454.86593549001554
6,0.09715000199503265,4.509767131996341,282.5032356320007,287.1101527659921
6,0.09705566300544888,4.642068618006306,291.98514632000297,296.7242706010147
6,0.09785141599422786,4.61839235300431,219.24926879099803,223.96551255999657
7,0.12955224599863868,5.865026268991642,14.640618935998646,20.635197450988926
7,0.13037951799924485,5.948964433991932,18.257887097002822,24.337231048994
7,0.14747895499749575,5.903796410013456,15.206932611996308,21.25820797700726
7,0.1316731380065903,5.831455253995955,558.177988180003,564.1411165720056
7,0.12955215900728945,6.0158924810093595,301.8158916100074,307.96133625002403
7,0.12848229899827857,5.760103640001034,24.489662941996357,30.37824888099567
7,0.12785878698923625,6.13929771000403,514.0133688339993,520.2805253309925
7,0.12957635599013884,5.925355055005639,461.23869095998816,467.29362237098394
