run_id,distance
0,12.47087878560851
1,5.647013079491104
2,9.198052509197677
3,12.455155867277634
4,3.9106473063049063
5,11.342578256129364
6,5.32440667609664
7,6.8664118972012025
8,12.43960701976827
9,12.74823388908076
10,13.142562029585342
11,4.459748495211774
12,12.712579115332487
13,7.300246296084722
14,12.712579115332487
15,13.749189049934293
16,12.693607571740891
17,3.9060467346016616
18,9.606307153014779
19,9.198052509197677
